exper_data_id	date_str	time_str	temperature	rel_humidity	pop_label	env_label	data_group_name	logDensity	logMeanTracksPerSecond	area.F	area.F.var	area.S	area.S.var	length.F	width.F	length.F.var	width.F.var	length.S	width.S	length.S.var	width.S.var	velocity	velocity.var	velocity.F	velocity.B	velocity.F.var	velocity.B.var	acceleration	acceleration.var	acceleration.F	acceleration.B	acceleration.F.var	acceleration.B.var	run	run.var	run.F	run.B	run.F.var	run.B.var	curvature	curvature.var	curvature.F	curvature.B	curvature.S	curvature.F.var	curvature.B.var	curvature.S.var
Block_33-20160831_133629_proc	20160831	133629	25.4	43	CA350L15	NaCl	Block_33	3.19239484976732	3.27486415855747	0.0430746403508772	1.81187968386577e-05	0.0422407149122807	2.39043705013772e-05	0.501267543859649	0.0648517543859649	0.00304113120097549	0.000279841732088442	0.489457456140351	0.0656285087719298	0.00404797948735184	0.000300811071581342	0.0415412280701754	0.00175967264747278	0.0826201754385965	0.094455701754386	0.00126706773019866	0.00195815225865076	-0.00011578947368421	0.000611264759231246	0.004675	0.00746929824561403	0.000696234007201553	0.00139436072019649	2.76754385964912	1232.74577126478	2.57456140350877	2.70175438596491	10.5890033570037	4.71839691695284	21.15	63.5249736983376	22.7078947368421	22.5635964912281	20.5627192982456	61.2534177184469	54.9842318438681	62.4435151719945
Block_33-20160831_140214_proc	20160831	140214	25.6	43	CA250L7	NGM	Block_33	4.35159365064246	4.416057930916	0.0814742125	4.89846799896879e-05	0.0805482034090909	5.41709902272171e-05	0.681058295454545	0.101795227272727	0.00520345637328735	0.000592892513524786	0.671637045454546	0.103173522727273	0.00529642778285934	0.000499697454485156	0.0288022727272727	0.00128426427866278	0.0574176136363636	0.0638331818181818	0.00117806289104628	0.00149156189389994	-0.000184318181818182	0.000438248069244163	0.00149386363636364	0.00235784090909091	0.000569574846975783	0.000944772588742042	5.76477272727273	2062.55382701677	5.9125	5.03977272727273	58.6860779858145	10.171989146233	25.8088636363636	81.1746076103631	27.7043181818182	27.8010227272727	25.0747727272727	84.9793424582352	74.9115204834841	75.128812882074
Block_33-20160831_142805_proc	20160831	142805	25.7	43	CA250L7	NaCl	Block_33	3.22527491844335	3.28339352980244	0.0500018541666667	2.60245126411308e-05	0.0494570446428571	3.53760421469818e-05	0.541897916666667	0.0725869047619048	0.00455820935558176	0.000396587041655251	0.534986607142857	0.07405	0.00553685836078945	0.000520053125810017	0.0333827380952381	0.00132268122913299	0.075921130952381	0.0752169642857143	0.00133747961786726	0.00136294107941379	-8.51190476190474e-05	0.000471770651240882	0.00389375	0.00524583333333333	0.000699826487895673	0.000970089943202786	3.72916666666667	1535.30176483721	3.30952380952381	3.14285714285714	13.5520209624993	5.83520177737958	25.152380952381	86.539110439698	26.189880952381	26.8553571428571	24.7497023809524	80.2087193136527	76.2014371320026	87.9859436690068
Block_33-20160831_145401_proc	20160831	145401	25.9	42	CA150L13	NaCl	Block_33	3.28493703982893	3.32892806486484	0.0455726722222222	2.4345733781788e-05	0.0452445888888889	3.19830216915602e-05	0.513793333333333	0.0693527777777778	0.00351944186562889	0.000459831561555725	0.506417222222222	0.0693005555555556	0.00389462775091289	0.00039368872280518	0.0187344444444444	0.000822757510043046	0.0564911111111111	0.0609622222222222	0.000861103051464393	0.000886685476313454	-5.1111111111111e-05	0.000281083780893857	0.00382722222222222	0.00512833333333333	0.000431921387284309	0.000575723553143935	4.62222222222222	1113.44094670441	3.87222222222222	3.62777777777778	16.5325977603486	7.17881256003828	18.9755555555556	74.0887479466565	20.9266666666667	21.1255555555556	18.5344444444444	73.0656479574227	78.2585291377569	69.9260166805622
Block_33-20160831_152013_proc	20160831	152013	26	42	CA150L13	NGM	Block_33	4.74678777717901	4.8552645160099	0.0737200530164534	2.63439617074145e-05	0.0734161645338208	3.47879826375767e-05	0.674902376599634	0.0900211151736746	0.00331244031539568	0.000279811598816623	0.674978427787934	0.0900416819012797	0.00369809695649838	0.000250185567523268	0.0199839122486289	0.000899987910263754	0.0437798903107861	0.0620465265082267	0.000730192660805918	0.00131804521785434	-0.000123400365630713	0.000291908531961996	0.000479707495429616	-0.000196983546617916	0.000328007666924035	0.00084614918179297	7.17733089579525	1403.23786410304	7.07769652650823	6.09872029250457	62.1722909759646	12.0680804704037	22.4624314442413	64.8528134678268	24.7897623400366	24.5739488117002	21.5011882998172	74.5288760805002	55.8841661951304	54.9419071875643
Block_33-20160831_154637_proc	20160831	154637	26	43	CA150L2	NGM	Block_33	4.47317276023348	4.62547879943758	0.0815694725568942	3.99350211155966e-05	0.0802584404283802	6.69773073542501e-05	0.737192904953146	0.0919340696117805	0.00392962930287139	0.000252885806807966	0.72683406961178	0.0921423025435074	0.00590311320968282	0.000285372708810805	0.0384587014725569	0.0012611281512413	0.0523304551539491	0.0664768406961178	0.000880079617178573	0.0016699210604516	-9.75903614457832e-05	0.000343298805501735	0.000381459170013387	0.000103815261044177	0.000296765679483205	0.000843691002796389	7.18875502008032	530.30575154594	11.7121820615797	7.3380187416332	414.215833681577	24.4882982402982	26.8224899598394	66.165377236926	27.6582998661312	28.0773761713521	25.6813253012048	68.2612532594037	56.8650313971855	61.5050395163918
Block_33-20160831_161300_proc	20160831	161300	26.1	42	CA150L2	NaCl	Block_33	4.22918773622319	4.36443949475265	0.0469803080357143	1.98525117105357e-05	0.0463661017857143	2.92026806187611e-05	0.532720267857143	0.0666867857142857	0.0029094466358831	0.000243436025058233	0.525881607142857	0.0672716964285714	0.00419453083587148	0.000281586965603087	0.0421859821428571	0.00141329679545165	0.0654585714285714	0.0847666964285714	0.000967713904272564	0.00187628268803575	-0.000186875	0.000436844247375026	0.00186928571428571	0.00399705357142857	0.000438915607202469	0.00127189027218449	4.70714285714286	361.908965318006	5.94642857142857	5.29017857142857	267.762753237374	15.4622346667116	22.9596428571429	62.8143046542604	23.5874107142857	24.4944642857143	22.31625	60.2879626493089	58.018370188952	64.2779121364268
Block_34-20160901_100756_proc	20160901	100756	24.8	48	CA150L20	NGM	Block_34	4.71980629105589	4.83851300461284	0.0774544610091743	3.74467385194556e-05	0.0766235802752294	3.81261406999814e-05	0.68353245412844	0.0949300458715596	0.00350563842637515	0.000249560049878196	0.676346444954128	0.0951036697247706	0.00361064015760494	0.000192477865691101	0.0260501146788991	0.00116985036052051	0.0587787844036697	0.071643004587156	0.00112962399584564	0.00165614439689359	-3.61238532110092e-05	0.000320733395590632	0.00267064220183486	0.00431158256880734	0.000461389367667331	0.00108470659132002	5.23738532110092	2060.39881700939	5.4197247706422	4.68922018348624	113.74008668246	10.4377298591757	22.7300458715596	54.6846200723368	24.4869266055046	25.4991972477064	21.9248853211009	59.6357704909271	53.3378518613625	51.3822056881922
Block_34-20160901_103341_proc	20160901	103341	24.8	48	CA150L20	NaCl	Block_34	3.44269864470993	3.5301004001574	0.0382682197802198	1.55414297582894e-05	0.0379793791208791	1.66726947573039e-05	0.486477472527473	0.0561252747252747	0.00279740762880115	0.000187060503591233	0.479431318681319	0.0574450549450549	0.00264966730806176	0.000163452299527543	0.0179269230769231	0.000595279102589132	0.0482269230769231	0.0597802197802198	0.000845988801106248	0.00108615672669877	-0.000117032967032967	0.000210276940915699	0.00288351648351648	0.00440714285714286	0.000341286520481565	0.000655120600389882	4.62637362637363	5243.40796430804	3.74725274725275	4.35164835164835	46.1743642040257	8.30610948469073	20.2115384615385	52.8035189401804	21.1434065934066	22.0769230769231	19.9521978021978	54.0542860745178	50.7052435278664	52.4099562744971
Block_34-20160901_105929_proc	20160901	105929	24.8	48	CA250L22	NGM	Block_34	4.58438624759998	4.72623029597639	0.0745053421052632	4.57429999731929e-05	0.0731735740740741	5.11651913305833e-05	0.672746686159844	0.091604873294347	0.00441203544474321	0.000298176525675806	0.661048343079922	0.0919598440545809	0.00433576082533821	0.000244395676001812	0.029066179337232	0.00175520098132686	0.0673944444444445	0.0745762183235867	0.00193130633517064	0.00203971681468063	-6.51072124756335e-05	0.000508964904071088	0.0034369395711501	0.00381208576998051	0.000837818320733172	0.00133955955232128	4.96881091617934	2259.3988247034	4.64814814814815	4.35769980506823	70.5199852325495	7.85833149177829	23.1916179337232	59.2469385329879	25.1349902534113	25.3245614035088	22.4216374269006	63.0041497843513	56.5768845745977	54.7161219919611
Block_34-20160901_112534_proc	20160901	112534	25	48	CA250L22	NaCl	Block_34	3.75280467812698	3.79233140524094	0.0438476730769231	1.58046331506298e-05	0.0436337724358974	2.08000113446145e-05	0.509010576923077	0.0646349358974359	0.00218648615346074	0.000211536431390646	0.507251282051282	0.0645961538461538	0.0027041366540527	0.0002172758971984	0.0278666666666667	0.00123155702347168	0.0761532051282051	0.0808974358974359	0.00135853333107811	0.00135992363953062	-0.000134935897435897	0.000337733141243417	0.00461089743589744	0.00699967948717949	0.000632643917638293	0.00104288388168492	3.09615384615385	751.739683539838	2.56089743589744	2.82051282051282	11.4730353093423	4.92903875358591	21.4160256410256	60.1761228569184	23.2125	23.9060897435897	20.9282051282051	60.9495782985556	57.3010279074079	57.7337855657981
Block_34-20160901_115105_proc	20160901	115105	25.1	47	CA350L23	NGM	Block_34	5.13662720361243	5.22986110614465	0.0766915449526814	2.83817317448823e-05	0.0760759164037855	3.22787745140664e-05	0.69342405362776	0.0911268138801262	0.00288011788573185	0.000230077793587177	0.693566719242902	0.0904619085173502	0.00324456982118544	0.000243630260340006	0.0234324132492114	0.000791923117245024	0.0417685331230284	0.0546878548895899	0.000597982793593878	0.00116064111412748	-0.000130757097791798	0.000269597884988668	0.00033083596214511	-0.00073391167192429	0.000254891853238533	0.000753240866403308	7.051261829653	1592.21937329275	8.36277602523659	6.09700315457413	176.919631634245	13.9183284184224	24.0992113564669	59.1822735397805	25.7742902208202	25.709858044164	23.2215299684543	63.9491958700247	53.3852168753683	54.2133578811936
Block_34-20160901_121741_proc	20160901	121741	25.3	48	CA350L23	NaCl	Block_34	3.83156084654934	3.92688290580395	0.0413194925	1.18464303460762e-05	0.041223555	1.81277305815717e-05	0.50279875	0.06072825	0.00175072065481038	0.000160460514565276	0.50065225	0.060598	0.00249404453121593	0.000223065258553793	0.0298095	0.00103844860117591	0.07409775	0.07846775	0.00100916766149039	0.00121787278957306	-0.0002235	0.000343650561605865	0.0044795	0.00740325	0.000590063631366311	0.000879553558067675	3.0775	1371.47828995499	2.535	2.6775	11.6294537068168	4.3687129765375	20.30125	56.0078794522799	21.882	22.628	19.9005	48.7059600401031	57.2542318373582	56.3548794099346
Block_34-20160901_124534_proc	20160901	124534	25.6	47	CA250L23	NaCl	Block_34	4.08324319916814	4.19521541407249	0.0455608060165975	1.62222203154082e-05	0.0450548433609958	2.12549684884837e-05	0.52028112033195	0.0652630705394191	0.0023252666046121	0.000203142931759023	0.51354377593361	0.065877489626556	0.0030999210294278	0.000228494505395649	0.0392935684647303	0.00162240214587158	0.0655070539419087	0.0820557053941909	0.00134012829969919	0.00207118142678911	-0.000141804979253112	0.000566749423165365	0.00296742738589212	0.00564844398340249	0.00062360221733775	0.00171259263613858	4.15041493775934	281.107665128459	4.61618257261411	4.14107883817427	106.350171047246	7.80083364340958	21.9872406639004	58.5172677621786	22.3053941908714	23.3337136929461	21.7129668049793	55.5010793368969	52.2784801578434	58.8338345366583
Block_34-20160901_131331_proc	20160901	131331	25.5	45	CA250L23	NGM	Block_34	4.83671207594185	4.95919883390347	0.0836064664778093	4.15931175958396e-05	0.0828924749763928	5.10803839393504e-05	0.671177478753541	0.106970538243626	0.00453019787205467	0.000434723168739381	0.659810528800755	0.108603021718602	0.00603834903876128	0.000496740582673648	0.0419476392823418	0.00162811828607899	0.0603946175637394	0.0757799811142587	0.00126101583083998	0.00195859879269567	-0.000208356940509915	0.000643753038439612	0.00116180358829084	0.0014971671388102	0.000560562816682507	0.0017242142839617	5.01369216241737	200.443059133825	6.60198300283286	4.74929178470255	141.136456843797	8.70671395270027	26.4423984891407	73.6940567118771	26.8413125590179	28.5606704438149	25.6846553352219	73.7087218526977	64.9376013591927	73.4005238517875
Block_34-20160901_134047_proc	20160901	134047	25.6	46	CA150L23	NGM	Block_34	3.51229471984376	3.68395477490679	0.087139454887218	0.00011769875961983	0.0858763289473684	0.000146657103665588	0.700486090225564	0.106663533834586	0.00822672481050019	0.000614182258035098	0.682241353383459	0.109984586466165	0.0105297066837892	0.00075657405881484	0.060787969924812	0.00347101772342921	0.0972041353383459	0.112716729323308	0.00294316658827295	0.00386037951832822	-0.000237406015037594	0.00126070132624604	0.00186804511278196	0.00166917293233083	0.00154117959246266	0.00309287685687614	5.43796992481203	1353.40268014325	7.5	4.92857142857143	242.233816615452	21.4301124510634	27.6240601503759	86.3283680637964	28.756954887218	29.3537593984962	26.4740601503759	83.3536583152363	80.3292302508683	85.7890412504097
Block_34-20160901_140708_proc	20160901	140708	25.6	46	CA150L23	NaCl	Block_34	2.94226714650349	3.05892986690724	0.041324776	2.75614294838248e-05	0.041405104	3.36005911975476e-05	0.4890048	0.0634144	0.00405612454506699	0.00043275296154786	0.4898828	0.0646504	0.00475477713597438	0.000435683536620654	0.02795	0.00118638731569553	0.0552956	0.066592	0.00126674984404041	0.00129304071330368	-0.0001468	0.000495057682960111	0.0033268	0.00504	0.000636447003128662	0.000910557594893628	4.416	231.309165514945	4.088	4.28	34.2886104928296	8.2439174583057	22.8672	71.7803365813602	23.2592	23.3084	22.6672	70.5188934116336	61.6063827092574	72.4045971292375
Block_34-20160901_143318_proc	20160901	143318	25.7	46	CA250L21	NaCl	Block_34	4.25127232665696	4.36036361847646	0.0429259427374302	2.08062435674316e-05	0.0424880083798883	2.60581144141963e-05	0.495806983240223	0.0654263966480447	0.00288824287122049	0.000199055058158996	0.48938156424581	0.0657918994413408	0.00332936749316064	0.000234906872615274	0.0256898044692737	0.000946914244392869	0.0570808659217877	0.0700567039106145	0.000859756902675343	0.00140813357830704	-0.000144832402234637	0.000302998993266476	0.00251564245810056	0.00485893854748603	0.000454261548048143	0.000966330988324219	4.65502793296089	2030.82850867439	4.37849162011173	4.04050279329609	102.936858489894	11.0344002366709	19.081843575419	53.3268539720135	20.6494413407821	21.3036312849162	18.4382681564246	51.3896338997898	49.8525894093054	51.5950874484795
Block_34-20160901_150113_proc	20160901	150113	25.8	46	CA250L21	NGM	Block_34	4.68735980032231	4.85762837661319	0.0779140838375108	4.04512848203517e-05	0.0765787117545376	5.37729839661834e-05	0.679616292134831	0.0962018582541054	0.00411083624013383	0.000376373302975223	0.665944684528954	0.0967850907519447	0.00498897878725203	0.000392547908867735	0.0475421348314607	0.00174629043421411	0.0655758426966292	0.0773978392394123	0.00133466196104626	0.00222207539184406	-0.00011447709593777	0.000656597256491265	0.000401037165082109	-0.000593560933448574	0.000568121208128597	0.00157254268731275	6.37986171132239	646.138084321439	9.8085566119274	5.79386343993086	287.530258702924	21.3858937996921	24.2859550561798	67.5387431486958	25.1974935177182	26.485566119274	23.0939930855661	66.6730089150039	62.2011215750133	63.6987667422743
Block_34-20160901_152707_proc	20160901	152707	25.8	46	CA150L24	NaCl	Block_34	3.03323557694654	3.11722753332549	0.0492479742268041	3.9401680861779e-05	0.047558706185567	6.08701886594097e-05	0.496732989690722	0.0809989690721649	0.00423086248174634	0.000403350083024221	0.48475	0.0809273195876289	0.00419581156715031	0.000494185031814981	0.0959268041237113	0.0065213778538503	0.13564793814433	0.131620618556701	0.0054664795994027	0.00549579154091043	0.000712371134020616	0.00157793154833177	0.00360360824742268	0.0040319587628866	0.00147202575940759	0.00273929351305035	4.41237113402062	3154.95386870348	6.94845360824742	5.29381443298969	179.406661320973	34.488874856795	22.7051546391753	79.7103241934721	24.3582474226804	24.9345360824742	22.1051546391753	82.7591997751191	69.0947989276602	80.4254833380489
Block_34-20160901_155409_proc	20160901	155409	26	47	CA150L24	NGM	Block_34	4.63647613864357	4.79676034101842	0.081546652173913	5.22068859554757e-05	0.0815935315217391	5.08629745830792e-05	0.669479673913044	0.103789456521739	0.00570430086803253	0.000525261861117137	0.655244239130435	0.107057934782609	0.00667484860051014	0.000570950425632832	0.0355689130434783	0.00183505044056434	0.0681810869565217	0.0745426086956522	0.00180108109092981	0.00240682030806957	-8.35869565217392e-05	0.000558083334079225	0.00141826086956522	0.0025275	0.000713385489232181	0.00140048755251275	5.82934782608696	2768.92043894801	6.68695652173913	4.98586956521739	173.034172391674	11.6076886186306	26.6389130434783	83.0118464719222	28.2523913043478	29.1138043478261	25.6490217391304	81.5382276802511	79.131803499865	84.6928046836045
Block_34-20160901_162001_proc	20160901	162001	25.9	46	CA150L22	NGM	Block_34	4.75018554420647	4.88579997232206	0.0816041419172932	2.70779829385549e-05	0.0817523543233083	3.1747112376059e-05	0.728749248120301	0.0926295112781955	0.00224439762074042	0.00013820145934678	0.730281390977444	0.0929501879699248	0.00294992693688297	0.000173688426350557	0.0299615601503759	0.000830367779717403	0.0489244360902256	0.0673521616541353	0.000603907951142066	0.00148041649712632	-0.000110526315789474	0.000228350137802558	0.000846052631578947	0.0011062030075188	0.000235591372193437	0.000841176718199801	6.67011278195489	1822.86630151936	10.6033834586466	6.32142857142857	748.499806532918	41.003269471605	23.2957706766917	53.2046923944415	24.3191729323308	26.0432330827068	22.5244360902256	52.9661911818487	53.7118165989376	51.4127311382135
Block_34-20160901_164806_proc	20160901	164806	26	45	CA150L22	NaCl	Block_34	4.16708814944694	4.26532674450998	0.0467788450479233	2.38295628209831e-05	0.0463779536741214	2.97100432177939e-05	0.552501597444089	0.0627920127795527	0.00304656445631457	0.000187247149102086	0.548545846645367	0.0628226837060703	0.00354788512172951	0.000198092658320315	0.0296479233226837	0.00111972760872168	0.0598813099041534	0.0738407348242811	0.00104482612863803	0.00157620748663675	-0.0001129392971246	0.000361680528871953	0.00294376996805112	0.00443226837060703	0.000513118558494556	0.00114814379125346	4.5814696485623	1168.37124694469	5.06389776357828	4.57827476038339	100.484062369487	17.7368689672373	20.1373801916933	52.7928079740462	21.4584664536741	22.1276357827476	19.2241214057508	52.575834322878	48.6519006542069	51.633227219197
Block_35-20160902_094707_proc	20160902	94707	25.1	49	CA350L24	NGM	Block_35	4.18526921381507	4.28819849515591	0.0730948417431193	5.70234501950703e-05	0.0732058944954128	6.64460267764009e-05	0.691842660550459	0.0862846330275229	0.00406613348577012	0.000316432861921334	0.691788073394495	0.0869410550458716	0.0041543865473193	0.000289027961263964	0.0149800458715596	0.00111100388624033	0.0476883027522936	0.0567827981651376	0.00133738560452911	0.00144190880719842	-9.63302752293577e-05	0.000303542145710822	0.000652064220183486	0.000912155963302752	0.000512492046591712	0.000780592586996068	7.14908256880734	4319.29989846216	6.17660550458716	5.52981651376147	32.5951031076906	13.5769648321783	24.4344036697248	64.0237447178296	26.7098623853211	26.7360091743119	23.9633027522936	72.6975732127217	66.2679818828222	56.7076140197509
Block_35-20160902_101255_proc	20160902	101255	25.1	48	CA350L24	NaCl	Block_35	3.24602943319661	3.30852319169268	0.0484339953271028	4.0956806521311e-05	0.0473054205607477	4.04280133949417e-05	0.524494859813084	0.0727327102803738	0.00489919062962318	0.000479883744690094	0.517133177570093	0.0722042056074766	0.00441919782711646	0.000430251702983246	0.0199182242990654	0.00129148351748751	0.0643144859813084	0.0664247663551402	0.00196160668930335	0.00154472433711775	-4.34579439252337e-05	0.000496961361047678	0.00426355140186916	0.00531308411214953	0.00102776454007224	0.00104277914390529	4.52803738317757	2499.8717572053	3.98598130841122	3.63084112149533	17.1819920138521	9.10047882343662	22.0457943925234	69.4069553789112	24.2088785046729	24.3172897196262	21.7299065420561	73.5746952491324	73.5825125096982	64.2476490060405
Block_35-20160902_103848_proc	20160902	103848	25.2	49	CA250L24	NaCl	Block_35	3.75677188757158	3.89246581012597	0.0420534163424124	2.25884336092209e-05	0.0424485739299611	4.05987166267356e-05	0.520630350194553	0.0606599221789883	0.00327801934793792	0.000311328409316563	0.523453891050584	0.0605091439688716	0.00528894677508629	0.000379714663932089	0.0266161478599222	0.00121531253485755	0.0608289883268483	0.0751453307392996	0.00116472148731335	0.00170109031452587	-0.000133657587548638	0.000467042374200427	0.00308268482490272	0.00485778210116732	0.000496202711164937	0.00112750663280384	3.53307392996109	648.09467716653	3.06225680933852	3.45330739299611	18.7475387076801	6.79849049452551	19.2568093385214	68.4015989055526	20.1951361867704	20.9737354085603	18.9640077821012	65.6635520405821	63.8229000252598	67.1731516710224
Block_35-20160902_110436_proc	20160902	110436	25.2	49	CA250L24	NGM	Block_35	5.06057959002955	5.2155645646832	0.0718191727828746	3.05841841450998e-05	0.0711576692150866	3.67119623694419e-05	0.677487257900102	0.0866912334352701	0.00292373294955885	0.000181496871859223	0.674686136595311	0.086257747196738	0.00325322314214589	0.000158410691726227	0.0232659021406728	0.000915921797473352	0.042408002038736	0.0574089704383282	0.000760809977283814	0.00140298521564804	-0.000125382262996942	0.000293309468732991	0.000559989806320082	0.000307849133537207	0.000326130191563969	0.00087000997302829	6.87410805300714	1145.47067568559	7.54230377166157	5.73037716615698	196.430054172331	18.1457759567665	21.0928644240571	52.4870604643737	22.5701834862385	23.4138124362895	20.4056574923547	55.9764845101567	46.9210669312926	47.139134704319
Block_35-20160902_113044_proc	20160902	113044	25.2	48	CA150L21	NGM	Block_35	4.78547435291704	4.92989894226211	0.0753357480988593	3.17316108713552e-05	0.0750444448669201	3.62568048946215e-05	0.67662433460076	0.0909248098859316	0.00285692893711046	0.00018986029691865	0.674478136882129	0.0913333650190114	0.00309049126730651	0.000160895037773798	0.0237541825095057	0.000914154272201065	0.0495207224334601	0.057754752851711	0.000961283068430765	0.0013794857596106	-5.64638783269961e-05	0.000259994264623787	0.00141948669201521	0.00150475285171103	0.000366503081504486	0.000794193681836853	6.16254752851711	4488.02005195538	6.05513307984791	4.94201520912548	105.821247636656	9.34276083128545	21.71463878327	48.3316590345535	23.0560836501901	23.8044676806084	21.2635931558935	50.8030765433935	45.4451714590975	46.6791565259229
Block_35-20160902_115753_proc	20160902	115753	25.4	48	CA150L21	NaCl	Block_35	4.33259790226274	4.44979616590097	0.0462897964959569	2.28727750346797e-05	0.0458982533692722	2.62327938397252e-05	0.529599730458221	0.0656716981132075	0.00280939423126382	0.000171348631465348	0.522806064690027	0.0661256064690027	0.00321305511280101	0.000211496329762696	0.0250125336927224	0.000918068148629767	0.057211590296496	0.0693088948787062	0.000857958531670802	0.00135554397891203	-5.36388140161724e-05	0.000280048565446209	0.00288908355795148	0.00479177897574124	0.000451418491410446	0.00085230161009338	4.43800539083558	2061.7345416936	4.26010781671159	3.96091644204852	63.0282210011279	16.6153466709306	18.8080862533693	49.2970437992352	20.2256064690027	20.9617250673854	18.3859838274933	49.1747235005139	50.2737896025549	46.9715812764134
Block_35-20160902_122421_proc	20160902	122421	25.4	48	CA350L21	NaCl	Block_35	4.68571806677566	4.83860530966793	0.045869154676259	2.16245878739823e-05	0.0459127050359712	2.92248193721352e-05	0.519928657074341	0.0670481414868106	0.00292240545266262	0.000240330466116686	0.521948561151079	0.0668073141486811	0.00360434712192701	0.000265907103530942	0.0286834532374101	0.0011897413640929	0.0514562949640288	0.0751847721822542	0.000901827118473565	0.00177233288579764	-0.000212290167865707	0.000398756559300717	0.00111241007194245	0.00185971223021583	0.000430705114937105	0.00133043352137952	5.96282973621103	638.349212107492	6.61570743405276	5.74520383693046	130.506751202507	15.729206162853	20.1774580335731	58.397564336722	21.3069544364508	22.0273381294964	19.3881894484412	59.2181864564812	51.6262816648987	54.7350427290834
Block_35-20160902_125151_proc	20160902	125151	25.5	47	CA350L21	NGM	Block_35	4.90000384960071	5.05646322259141	0.0766592254521964	3.01874173399702e-05	0.0764299605943152	4.06887875955739e-05	0.703730103359173	0.0894412790697674	0.0033055997901542	0.000223986932999861	0.702213178294574	0.0899609819121447	0.0041749023530229	0.000214157756670964	0.0288549095607235	0.00110747738957129	0.0502027777777778	0.0723466408268734	0.00077892354260107	0.00171447169325135	-0.000162144702842377	0.000318251267249085	0.000708785529715762	0.000190503875968993	0.00030666740737453	0.00104840990083204	6.62080103359173	895.51106170826	7.6640826873385	5.8062015503876	243.270767499143	19.5515153283947	23.9197674418605	63.4981305275175	25.4609173126615	26.4162144702842	22.9091085271318	67.378282868416	57.8616575251573	58.5909584614732
Block_35-20160902_131750_proc	20160902	131750	25.6	47	CA250L25	NGM	Block_35	4.86907851030886	5.02457597115098	0.0764315755434783	2.37109743022901e-05	0.0756347233695652	3.00677892882976e-05	0.715551358695652	0.0877557065217391	0.00335227795845059	0.00024722053085037	0.708868369565217	0.0880420108695652	0.00378710507073231	0.000258073228551068	0.0318129891304348	0.00108500763424538	0.0497710326086956	0.0659682065217391	0.000775466215244324	0.00149639166129858	-0.000158586956521739	0.00033102061592122	0.000376902173913043	-3.77173913043478e-05	0.000317324872564556	0.000887330391973152	6.83967391304348	524.774977434803	8.86195652173913	6.33967391304348	251.839414573171	15.552281572713	24.8346195652174	63.7656834583508	25.7354347826087	26.8082608695652	23.9682065217391	66.7140519746441	54.6627430301328	59.0585081379504
Block_35-20160902_134426_proc	20160902	134426	25.7	45	CA250L25	NaCl	Block_35	4.17386821620296	4.33516061731346	0.0462849516441006	2.61461839742099e-05	0.0458292292069633	3.38538893522404e-05	0.518931237911025	0.0683717601547389	0.00314694411368559	0.000265222932499202	0.511782011605416	0.0683645067698259	0.00389191309593287	0.0003062286165276	0.0420124758220503	0.00174399666641877	0.0717350096711799	0.0878169245647969	0.0014300858836508	0.00200610536541422	-0.000129013539651837	0.000527498324266448	0.00243965183752418	0.00518858800773694	0.000655219307484976	0.00153943174053187	4.47001934235977	341.923591284192	5.63829787234043	4.54738878143133	155.087040866722	18.920177891642	21.9193423597679	61.5855662965922	22.7130560928433	23.6207930367505	21.1682785299807	60.9568064967538	52.3181933246193	60.2284533894628
Block_35-20160902_141008_proc	20160902	141008	25.8	45	CA350L22	NaCl	Block_35	4.73173688150727	4.90088609541468	0.0464402640232108	1.93463165824324e-05	0.0458337727272727	2.41726343740455e-05	0.534130754352031	0.0660874274661509	0.00258825448767769	0.000211656224288789	0.526305125725338	0.0662923597678917	0.00359858628236648	0.00029617840295978	0.0406675048355899	0.0013014410137141	0.0643930367504836	0.0873617021276596	0.000906348271370789	0.00222146182444761	-9.85493230174079e-05	0.000398906507914549	0.00180473887814313	0.00265889748549323	0.000418318367027555	0.00143330823409915	4.85396518375242	1264.69512707634	6.64893617021277	5.86943907156673	328.279715086788	31.4454695553381	22.498162475822	64.2141259391419	23.505415860735	25.4637330754352	21.7728239845261	59.181887174972	68.6681619892379	68.2739558507213
Block_35-20160902_144019_proc	20160902	144019	26	45	CA350L22	NGM	Block_35	4.78748518781243	4.92684935093024	0.0711470842696629	3.26593726721143e-05	0.0705323719101124	4.05181637147019e-05	0.64273904494382	0.0911077528089888	0.00336599336376303	0.000254348634662297	0.62750702247191	0.0933818539325843	0.00459259207207278	0.000351571926960376	0.0473233707865169	0.00163813712187796	0.0641647191011236	0.083871404494382	0.00113485980545102	0.00245872089514148	-0.000199831460674157	0.000565631661724404	0.00108949438202247	0.00113741573033708	0.000489443362480902	0.00169322316041416	5.70786516853933	440.417117492728	9.77247191011236	5.82865168539326	506.33618665614	26.8983007993834	25.0216853932584	67.8378097230763	25.2502808988764	27.2007303370787	24.3999438202247	65.3206917265977	66.5093001057034	70.5095659679747
